urlDetail,houseType,housePic,agentPic,agentPeople,agentCompany,price,location,bed,bathroom,carpark,agentCompanyPic
https://www.realestate.com.au/property-unit-vic-fitzroy+north-423667474,unit,,,,"10/466 Nicholson Street, Fitzroy North, Vic 3068",450,"10/466 Nicholson Street, Fitzroy North, Vic 3068",2,1,,https://i4.au.reastatic.net/304x205/a90f0c8f3feb12ed06e840e5529da8992b900cd41045a4e53a4c257a130a4b0e/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423665402,apartment,,,,"REF 042638/183 City Road, Southbank, Vic 3006",605,"REF 042638/183 City Road, Southbank, Vic 3006",2,2,1,https://i1.au.reastatic.net/304x205/80cd7ff4f1d33e488bbf32cdcfa583840bb5f3fdfa83be75cd251d93e1396fc7/main.jpg
https://www.realestate.com.au/property-apartment-vic-west+melbourne-423665030,apartment,,,,"63a Peel Street, West Melbourne, Vic 3003",395,"63a Peel Street, West Melbourne, Vic 3003",1,1,,https://i2.au.reastatic.net/304x205/a438560714d37ddd4f29f205bbf13e2fdb7acc9b51168710d147879f72383364/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423663374,apartment,,,,"REF 042607/241 City Road, Southbank, Vic 3006",550,"REF 042607/241 City Road, Southbank, Vic 3006",2,2,1,https://i3.au.reastatic.net/304x205/e5e639fe88fc48e05377a992c6e5154a6c26cedfdb283346ebfe005b333c7956/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-422898342,apartment,,,,"2904N/889 Collins Street, Docklands, Vic 3008","1,300","2904N/889 Collins Street, Docklands, Vic 3008",3,2,2,https://i4.au.reastatic.net/304x205/6d60b9d026222578067c06ddb288978d9cffeb61ceefce45f790e5e0b4e1124f/main.jpg
https://www.realestate.com.au/property-apartment-vic-parkville-413936635,apartment,,,,"309/77 Galada Avenue, Parkville, Vic 3052",400,"309/77 Galada Avenue, Parkville, Vic 3052",2,1,1,https://i1.au.reastatic.net/304x205/4785be879ed38f99c15aaa4027f77896717592c8da18cdd0a79a46a7612711ad/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423662086,apartment,,,,"1402/63 Whiteman Street, Southbank, Vic 3006",,"1402/63 Whiteman Street, Southbank, Vic 3006",2,2,1,https://i2.au.reastatic.net/304x205/3ea1b38fc7e1a564a1be568787b7ae0d9a2645381ecce69906fc0541f6dd2be3/main.jpg
https://www.realestate.com.au/property-apartment-vic-west+melbourne-423662082,apartment,,,,"206/150 Dudley Street, West Melbourne, Vic 3003",,"206/150 Dudley Street, West Melbourne, Vic 3003",1,1,,https://i3.au.reastatic.net/304x205/8f0a34643e0dcd7e7f66a1569008d951adb35653f160548edb06afdb05d598ad/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423662074,apartment,,,,"1611/9 Power Street, Southbank, Vic 3006",,"1611/9 Power Street, Southbank, Vic 3006",1,1,1,https://i4.au.reastatic.net/304x205/45cae1bfc473776d064bef84ff4943e265d2ffd7938c7422ca8e4f89045d830d/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423662070,apartment,,,,"718/83 Queensbridge Street, Southbank, Vic 3006",,"718/83 Queensbridge Street, Southbank, Vic 3006",2,2,,https://i1.au.reastatic.net/304x205/f7fc43331686bc5f5d73b53f4080278e646e38b84314b064f7107756301cad45/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423662066,apartment,,,,"1804/63 Whiteman Street, Southbank, Vic 3006",,"1804/63 Whiteman Street, Southbank, Vic 3006",1,1,1,https://i2.au.reastatic.net/304x205/c1ffb375bf95500bd7be01d4b377c0a78f80915f146eaceccfacf4633b02e345/main.jpg
https://www.realestate.com.au/property-apartment-vic-st+kilda-423661126,apartment,,,,"25-27 Alma road, St Kilda, Vic 3182",580,"25-27 Alma road, St Kilda, Vic 3182",2,2,1,https://i3.au.reastatic.net/304x205/8b30557cf22efdb1f7e89f09814fa2946f9eee88da3b6e02e09f37973d279b29/main.jpg
https://www.realestate.com.au/property-other-vic-docklands-423656270,other,,,,"15 Doepez Way, Docklands, Vic 3008",250,"15 Doepez Way, Docklands, Vic 3008",1,,,https://i4.au.reastatic.net/304x205/9249ccab54687d8b9f2c47fa8535a653ba91f6f7a7a1504f0830e0380df705ee/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423655642,apartment,,,,"2801/7 Riverside Quay, Southbank, Vic 3006",,,2,2,1,https://i1.au.reastatic.net/304x205/3ab53d19903da09a55e93312c0520bc8cae9d80f212a41cc82146a0abfccb717/main.jpg
https://www.realestate.com.au/property-apartment-vic-prahran-423655610,apartment,,,,"912/15 Clifton Street, Prahran, Vic 3181",420,,1,1,1,https://i2.au.reastatic.net/304x205/29ac878f5db62ffbeadd7d6da9ea1e4e2bb068c420af70438f1ed195ab95bf03/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423655590,apartment,,,,"1705/80 Clarendon Street, Southbank, Vic 3006",,"1705/80 Clarendon Street, Southbank, Vic 3006",1,1,1,https://i3.au.reastatic.net/304x205/349fe451811a70cdeccf8006a520968c508bccdf791c6ceae5a587fc33be88c6/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423655586,apartment,,,,"3710/1 Freshwater Place, Southbank, Vic 3006",,"3710/1 Freshwater Place, Southbank, Vic 3006",1,1,,https://i4.au.reastatic.net/304x205/576642280b49e680530c34ea158704bf05f516e285802b69e55cd1d4d2bdae01/main.jpg
https://www.realestate.com.au/property-apartment-vic-richmond-423655114,apartment,,,,"7A/16 Abinger St, Richmond, Vic 3121",370,"7A/16 Abinger St, Richmond, Vic 3121",1,1,1,https://i1.au.reastatic.net/304x205/f8f296df00ed3588c297eabe862350569070ca2e5075b35b5699462aab92055b/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423652870,apartment,,,,"103/53-61 Toorak Road, South Yarra, Vic 3141",485,"103/53-61 Toorak Road, South Yarra, Vic 3141",2,1,1,https://i2.au.reastatic.net/304x205/a7a99c6f263cc8d121e2b54dc99b30a659d4919abacab6f46be95b9d199898a6/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423651074,apartment,,,,"1402/70 Dorcas Street, Southbank, Vic 3006",550,"1402/70 Dorcas Street, Southbank, Vic 3006",2,1,1,https://i3.au.reastatic.net/304x205/be648747efdaa7293a044c264a9a9cf3afd5c6f6aa924d0b8166efdf36dfb88c/main.jpg
https://www.realestate.com.au/property-apartment-vic-collingwood-423650458,apartment,,,,"311/40 Stanley Street, Collingwood, Vic 3066",540,"311/40 Stanley Street, Collingwood, Vic 3066",2,1,2,https://i4.au.reastatic.net/304x205/5a0424d3b8d6172164155eed103f6c8643658d0181d272cc1742bd8ee0504010/main.jpg
https://www.realestate.com.au/property-apartment-vic-carlton-415492631,apartment,,,,"613/551 Swanston Street, Carlton, Vic 3053",650,"613/551 Swanston Street, Carlton, Vic 3053",2,2,,https://i1.au.reastatic.net/304x205/09c7b445832798eeada1004c17d52a343fe8bc02ec3a845e005da308d18df202/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-418049858,apartment,,,,"3209/45 Clarke Street, Southbank, Vic 3006",580,"3209/45 Clarke Street, Southbank, Vic 3006",2,1,1,https://i2.au.reastatic.net/304x205/6d99c1f0eab599d58763716225176503ae2c58290387579124535de649b578c4/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-418125114,apartment,,,,"2509/45 Clarke Street, Southbank, Vic 3006",555,"2509/45 Clarke Street, Southbank, Vic 3006",2,1,1,https://i3.au.reastatic.net/304x205/827c94ed7c75108d6246bdbd9e7bdbb9d817b2bdb6a54668adaa87b337892f2b/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-423646290,apartment,,,,"307/2 glenti place, Docklands, Vic 3008","1,400","307/2 glenti place, Docklands, Vic 3008",3,3,2,https://i4.au.reastatic.net/304x205/dcdfdf96d8e54406f52291d35f6b7e721fa73e0748023784d0bd9884a43d049c/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423644718,apartment,,,,"2611/1 Freshwater Place, Southbank, Vic 3006",,"2611/1 Freshwater Place, Southbank, Vic 3006",1,1,,https://i1.au.reastatic.net/304x205/a70625835c301fd81229b2ada14a32115a14a0fcd7f3dc3e06159d972c519a46/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423641426,apartment,,,,"REF 042311/83 Queensbridge Street, Southbank, Vic 3006",610,"REF 042311/83 Queensbridge Street, Southbank, Vic 3006",2,1,1,https://i2.au.reastatic.net/304x205/51eb2d4951566b724ed2212d5dc34dc8aa091c9baf37d1d4f2976ae16e979576/main.jpg
https://www.realestate.com.au/property-apartment-vic-west+melbourne-423641094,apartment,,,,"201/35-41 Dryburgh Street, West Melbourne, Vic 3003",405,"201/35-41 Dryburgh Street, West Melbourne, Vic 3003",1,1,1,https://i3.au.reastatic.net/304x205/5f50f5d532c98bdb57e48beb29578f764f513e33fa002f1678e4c945c696cd3c/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423641010,apartment,,,,"REF 042305/118 Kavanagh Street, Southbank, Vic 3006",520,"REF 042305/118 Kavanagh Street, Southbank, Vic 3006",2,1,,https://i4.au.reastatic.net/304x205/dd073a6f7f47a3ff7f903dc34ffa86d2adae5e7d01e231d5a2aa972014336491/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423640986,apartment,,,,"REF 042368/88 Southbank Boulevard, Southbank, Vic 3006",430,"REF 042368/88 Southbank Boulevard, Southbank, Vic 3006",1,1,1,https://i1.au.reastatic.net/304x205/52ee401abe05404f1ad6325e4eb47ed5cbd1779a44b86996042ffde2e641ba5f/main.jpg
https://www.realestate.com.au/property-house-vic-albert+park-411407807,house,,,,"200 Kerferd Road, Albert Park, Vic 3206",930,"200 Kerferd Road, Albert Park, Vic 3206",3,2,,https://i2.au.reastatic.net/304x205/b694f331201126155174ab0d39be348cd8cafed5c9f08a6ad5fdbe0fd6e05f3e/main.jpg
https://www.realestate.com.au/property-townhouse-vic-fitzroy+north-420746414,townhouse,,,,"18/247 McKean St, Fitzroy North, Vic 3068",500,"18/247 McKean St, Fitzroy North, Vic 3068",2,1,1,https://i3.au.reastatic.net/304x205/6496ea20c85d569c2c1147e91f138620bf899ef95195b3417ea63554d050308d/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-420861346,apartment,,,,"102/6 Pearl river road, Docklands, Vic 3008",465,"102/6 Pearl river road, Docklands, Vic 3008",1,1,,https://i4.au.reastatic.net/304x205/4ccc3770013700f12498e5aa3eb664c41f9b9dd363ad1c2fb3a74c5c40dd6ced/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-417459458,apartment,,,,Ironfish Real Estate - MELBOURNE,460,"1410/39 Coventry Street, Southbank, Vic 3006",2,1,,https://i1.au.reastatic.net/agencylogo/TJCDWC/11/20180427163915.gif
https://www.realestate.com.au/property-apartment-vic-south+yarra-420650478,apartment,,,,"5.05/300 Toorak Road, South Yarra, Vic 3141",,,1,1,1,https://i3.au.reastatic.net/304x205/be74c16a85efef09a999888c9e7a8ca5c8e3ccaa8b745f6da9b7ee371450fbdc/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423639694,apartment,,,,"1710/1 Freshwater Place, Southbank, Vic 3006",750,"1710/1 Freshwater Place, Southbank, Vic 3006",1,1,1,https://i4.au.reastatic.net/304x205/71c4374f8f2d55b7a8a043b7be37881616e61f3da7d4b1425f31484c832dfccd/main.jpg
https://www.realestate.com.au/property-apartment-vic-albert+park-423639602,apartment,,,,"18/82 Beaconsfield Parade, Albert Park, Vic 3206",280,"18/82 Beaconsfield Parade, Albert Park, Vic 3206",1,1,,https://i1.au.reastatic.net/304x205/0b5751df0f5632fcebaa30af97395638ed546e3ed281220ab3803331aa02afd4/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423639058,apartment,,,,"808/50 Claremont Street, South Yarra, Vic 3141",390,"808/50 Claremont Street, South Yarra, Vic 3141",1,1,,https://i2.au.reastatic.net/304x205/3d80269d1240362ef3f007a29f4b1fc1dbf1778c75cf3c6e23a09b7edb0887b4/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423639054,apartment,,,,"103/8 Bond Street, South Yarra, Vic 3141",380,"103/8 Bond Street, South Yarra, Vic 3141",1,1,1,https://i3.au.reastatic.net/304x205/7517422f5c767f3b98f5e045de0a9d76f7d4ef0b4785b058b2b6e2e015f58cbf/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423636846,apartment,,,,"8/100 Millswyn Street, South Yarra, Vic 3141",350,"8/100 Millswyn Street, South Yarra, Vic 3141",1,1,1,https://i4.au.reastatic.net/304x205/b8671f6d561bbc3492f1305170681a5844e6fcb68af5e5ce6a91f40b706098f0/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423635670,apartment,,,,"REF 042055/183 City Road, Southbank, Vic 3006",450,"REF 042055/183 City Road, Southbank, Vic 3006",1,1,1,https://i1.au.reastatic.net/304x205/80cd7ff4f1d33e488bbf32cdcfa583840bb5f3fdfa83be75cd251d93e1396fc7/main.jpg
https://www.realestate.com.au/property-unit-vic-collingwood-423635314,unit,,,,"602/103 Oxford Street, Collingwood, Vic 3066",610,"602/103 Oxford Street, Collingwood, Vic 3066",2,1,1,https://i2.au.reastatic.net/304x205/5e2915bded1bd69cd3f086d19f6dc490e94e07502742bc0382c8b1b1d2ce3f43/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-423635094,apartment,,,,"306/2 glenti place, Docklands, Vic 3008","1,000","306/2 glenti place, Docklands, Vic 3008",2,2,1,https://i3.au.reastatic.net/304x205/40e09898cee2a210824481db6f99cb58c41d2cd93822123d912a3428de56a93e/main.jpg
https://www.realestate.com.au/property-apartment-vic-st+kilda-423634902,apartment,,,,"128 Inkerman Street, St Kilda, Vic 3182",320,"128 Inkerman Street, St Kilda, Vic 3182",1,1,1,https://i4.au.reastatic.net/304x205/3b8be7ab76588c5087a512ae2fc075bc9533c05c24787b72853cedcf4ac12ac4/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-423634786,apartment,,,,"607/2 glenti place, Docklands, Vic 3008","1,500","607/2 glenti place, Docklands, Vic 3008",3,3,2,https://i1.au.reastatic.net/304x205/27869a6c0be4023f05a6eba1d438a4aa46a3eeac57e1f7ee8404966287aea6bc/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423633870,apartment,,,,"REF 042045/183 City Road, Southbank, Vic 3006",480,"REF 042045/183 City Road, Southbank, Vic 3006",1,1,1,https://i2.au.reastatic.net/304x205/dbccb5782dad82c20403a6f2ff9612a1ccc59746a69385e0f424a788d5ed2de1/main.jpg
https://www.realestate.com.au/property-apartment-vic-north+melbourne-423632322,apartment,,,,"115/104 Haines Street, North Melbourne, Vic 3051",425,"115/104 Haines Street, North Melbourne, Vic 3051",1,1,1,https://i3.au.reastatic.net/304x205/878a6b87ba19da1628a78209ab7d93e48291ed2b28027d41b0561d9daff77579/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423631458,apartment,,,,"Southbank, address available on request",460,"Southbank, address available on request",1,1,,https://i4.au.reastatic.net/304x205/2c39b155a99d202c100e134d6ad56ba36aeaf9829fee1219ca0ffd3776cecd9b/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423630994,apartment,,,,"4/95 Osborne Street, South Yarra, Vic 3141",380,"4/95 Osborne Street, South Yarra, Vic 3141",1,1,1,https://i1.au.reastatic.net/304x205/48d1bcfedfab5a9f10c7eff4d084487965cf068035efa4d65cde4315cec600ed/main.jpg
https://www.realestate.com.au/property-apartment-vic-collingwood-423628602,apartment,,,,"23/176 Smith Street, Collingwood, Vic 3066",600,"23/176 Smith Street, Collingwood, Vic 3066",2,1,,https://i2.au.reastatic.net/304x205/a43c97292c826265b15f8e6939ed0aae37b462b95465141fca8f77dafc4bffde/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-417995234,apartment,,,,"2904/45 Clarke Street, Southbank, Vic 3006",580,"2904/45 Clarke Street, Southbank, Vic 3006",2,2,,https://i3.au.reastatic.net/304x205/2490a60f4daedb44bc11c73f5662c0683972769672eae7145248b3808bbffa5f/main.jpg
https://www.realestate.com.au/property-apartment-vic-richmond-423627686,apartment,,,,"604/120 Palmer Street, Richmond, Vic 3121",400,"604/120 Palmer Street, Richmond, Vic 3121",1,1,1,https://i4.au.reastatic.net/304x205/84abc4c7d1e8553d488479c6187d792a054428a7ccab03a5c1abe329a75aedfc/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423625738,apartment,,,,"REF 041904/118 Kavanagh Street, Southbank, Vic 3006",540,"REF 041904/118 Kavanagh Street, Southbank, Vic 3006",2,2,,https://i1.au.reastatic.net/304x205/dd073a6f7f47a3ff7f903dc34ffa86d2adae5e7d01e231d5a2aa972014336491/main.jpg
https://www.realestate.com.au/property-apartment-vic-west+melbourne-423623090,apartment,,,,"207/386 Spencer Street, West Melbourne, Vic 3003",430,,1,1,,https://i1.au.reastatic.net/304x205/57035fe43d911e1b6d87b669ee8f922e310d0f62e8ee41e21790a000bda59391/main.jpg
https://www.realestate.com.au/property-studio-vic-st+kilda-423621982,studio,,,,"15/4 Alfred Square, St Kilda, Vic 3182",350,,1,1,,https://i2.au.reastatic.net/304x205/fca98761a4505eb5b842236aff8daef4734d3d1d90884b7e83af28377ee34d0d/main.jpg
https://www.realestate.com.au/property-apartment-vic-south+yarra-423621694,apartment,,,,"307/4-10 Daly Street, South Yarra, Vic 3141",600,"307/4-10 Daly Street, South Yarra, Vic 3141",2,2,1,https://i3.au.reastatic.net/304x205/2157ab0e46f1625ee1d5ec9f85930179381ba656b9afe7f02b8da4fb4e2e9111/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423620626,apartment,,,,"REF 041900/241 City Road, Southbank, Vic 3006",785,"REF 041900/241 City Road, Southbank, Vic 3006",3,2,1,https://i4.au.reastatic.net/304x205/c03c615a4c8ad4be58f890c9c34df4ffdbab1516ff72de0a33adc0c90988a9d4/main.jpg
https://www.realestate.com.au/property-apartment-vic-north+melbourne-418876766,apartment,,,,"207/83 Flemington Road, North Melbourne, Vic 3051",530,"207/83 Flemington Road, North Melbourne, Vic 3051",2,1,,https://i1.au.reastatic.net/304x205/3263b92f93cd73c5256e521fde14ac091379765a6c772523b449967c69946a92/main.jpg
https://www.realestate.com.au/property-apartment-vic-parkville-419173306,apartment,,,,"306/61 Galada Avenue, Parkville, Vic 3052",360,"306/61 Galada Avenue, Parkville, Vic 3052",1,1,1,https://i2.au.reastatic.net/304x205/29c6361af4ca40dcbfa41826a553e63b92c4fc7c85480bc21504eb608368f9c2/main.jpg
https://www.realestate.com.au/property-apartment-vic-carlton-423618646,apartment,,,,"528 Swanston St, Carlton, Vic 3053",395,"528 Swanston St, Carlton, Vic 3053",1,1,,https://i3.au.reastatic.net/304x205/67d454c8045cceaa16a243bb200e115fb3464fe51a5fc374b0d085a51efe16bf/main.jpg
https://www.realestate.com.au/property-townhouse-vic-parkville-423616154,townhouse,,,,"7 Manchester Lane, Parkville, Vic 3052",650,"7 Manchester Lane, Parkville, Vic 3052",3,2,2,https://i4.au.reastatic.net/304x205/22b892bfe04867e459fc3089ebc541796f1f481c7c63d8b41f684206d59c3bbe/main.jpg
https://www.realestate.com.au/property-apartment-vic-fitzroy+north-423615042,apartment,,,,"7/117 Rushall Crescent, Fitzroy North, Vic 3068",330,"7/117 Rushall Crescent, Fitzroy North, Vic 3068",1,1,,https://i1.au.reastatic.net/304x205/f356e62dffdf66763f1cf52b14c8572fadf7aaf88060006c2c29930c0bc8d8a5/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423614094,apartment,,,,"1206/8 Kavanagh Street, Southbank, Vic 3006",,"1206/8 Kavanagh Street, Southbank, Vic 3006",2,2,1,https://i2.au.reastatic.net/304x205/82bd56bb296e0a25d7c99ae0d193c97f93e6009cd68b9b839847a5c0d4a0831e/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423614090,apartment,,,,"3309/1 Freshwater Place, Southbank, Vic 3006",,"3309/1 Freshwater Place, Southbank, Vic 3006",1,1,,https://i3.au.reastatic.net/304x205/e3855c04178e3c9c1135921d70201f057788cfd0e94037972f0bb5dbf8697742/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423614054,apartment,,,,"706/8 Kavanagh Street, Southbank, Vic 3006",,"706/8 Kavanagh Street, Southbank, Vic 3006",2,2,1,https://i4.au.reastatic.net/304x205/d58dff88bbd2a8a8cfbf4407e0ef0ae9c96935894b20a8b634155b9a7551f219/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423614014,apartment,,,,"3705/1 Freshwater Place, Southbank, Vic 3006",,"3705/1 Freshwater Place, Southbank, Vic 3006",2,2,1,https://i1.au.reastatic.net/304x205/6ddf0c43b3203147238ac73453c70e51d4804afbe0554c39821c582b74eb3350/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-415042491,apartment,,,,"22/79 Whiteman Street, Southbank, Vic 3006",460,"22/79 Whiteman Street, Southbank, Vic 3006",1,1,1,https://i2.au.reastatic.net/304x205/7488835d2f0ffd17f34a6e6067cc91d6c92239fde5e39fbbb8e3ccf05036add0/main.jpg
https://www.realestate.com.au/property-apartment-vic-carlton-412830787,apartment,,,,"111/6 Leicester Street, Carlton, Vic 3053",400,"111/6 Leicester Street, Carlton, Vic 3053",1,1,,https://i3.au.reastatic.net/304x205/e84a8b43a6a51aaef0d445305eef819eb0a768248c510aceaf484f75842b955d/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-423608986,apartment,,,,"1807/421 docklands drive, Docklands, Vic 3008",750,"1807/421 docklands drive, Docklands, Vic 3008",3,1,1,https://i4.au.reastatic.net/304x205/4ec53a44405dc7aca04bc582138ccc798e76066a69f5ef18302c071daa045124/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423606074,apartment,,,,"REF 041707/83 Queensbridge Street, Southbank, Vic 3006",530,"REF 041707/83 Queensbridge Street, Southbank, Vic 3006",2,1,1,https://i1.au.reastatic.net/304x205/912193273d81564a647d97b27e6e92f3b4fcc2dc571a5916fd45e30989f50b92/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-423603974,apartment,,,,"S401/8 Waterview Walk, Docklands, Vic 3008",625,"S401/8 Waterview Walk, Docklands, Vic 3008",2,2,1,https://i2.au.reastatic.net/304x205/ff54a8d1e92be0f1dcffdf7795fb213bc1bea6ed1bc6a535b8e237f96a65706a/main.jpg
https://www.realestate.com.au/property-apartment-vic-southbank-423603710,apartment,,,,"2603/7 Riverside Quay, Southbank, Vic 3006",,"2603/7 Riverside Quay, Southbank, Vic 3006",1,1,1,https://i3.au.reastatic.net/304x205/5748232b9b4f71f7d2194a0153edfee8f025788b686e5f0c7299c04be2eca5c8/main.jpg
https://www.realestate.com.au/property-apartment-vic-st+kilda-423600770,apartment,,,,"210/3-5 St Kilda Road, St Kilda, Vic 3182",540,"210/3-5 St Kilda Road, St Kilda, Vic 3182",2,1,1,https://i4.au.reastatic.net/304x205/ed31d6749b149ee5c660a3ca95e5ca337608f8030140f438c8012db09d593c13/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-422090678,apartment,,,,"1911E/888 Collins Street, Docklands, Vic 3008",700,,2,2,1,https://i1.au.reastatic.net/304x205/05d82d9431f98629afb6abea469874b49d1240de15204aa68c61dd36b2a8d643/main.jpg
https://www.realestate.com.au/property-townhouse-vic-richmond-410583655,townhouse,,,,"3/11 River Street, Richmond, Vic 3121",630/,,2,2,1,https://i2.au.reastatic.net/304x205/936b289e50a9f398abb03fa8e408b7fcaa888f6b0aac137da06eab13a39c14c0/main.jpg
https://www.realestate.com.au/property-apartment-vic-docklands-422665746,apartment,,,,"503E/888 Collins Street, Docklands, Vic 3008",450,"503E/888 Collins Street, Docklands, Vic 3008",1,1,,https://i3.au.reastatic.net/304x205/fd0cec7ef6940a7f710c701f30605a80a203cd850744be3da29f3cffc10f4cf5/main.jpg
https://www.realestate.com.au/property-apartment-vic-prahran-418965414,apartment,https://i1.au.reastatic.net/304x205/bd362bfc8b53c0c9a320c8450eac7e0ed29cfa1ce3e14f65a9a7e44f29a42494/main.jpg,,,Burtons Pty Ltd - South Yarra,450,"211/33 James Street, Prahran, Vic 3181",1,1,1,https://i4.au.reastatic.net/agencylogo/FVMTSB/11/20170804162709.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423597526,apartment,https://i3.au.reastatic.net/304x205/92ef687b91f6f01d5398fb4a635bf9e6313372284794489945b9e212b35ec142/main.jpg,,,Melbourne Real Estate - South Yarra  ,525,"1711/68 Dorcas Street, Southbank, Vic 3006",2,1,1,https://i2.au.reastatic.net/agencylogo/MFGSOU/11/20160824093945.gif
https://www.realestate.com.au/property-house-vic-fitzroy+north-423597462,house,https://i1.au.reastatic.net/304x205/939451340b780cb15c9433ec4592058ac63b5672199add9e0ed710bc74c67973/main.jpg,,,Raine & Horne - Brunswick,750,"4 Reid Street, Fitzroy North, Vic 3068",3,2,1,https://i4.au.reastatic.net/agencylogo/XRHCOD/11/20140319145415.gif
https://www.realestate.com.au/property-unit-vic-richmond-423597294,unit,https://i3.au.reastatic.net/304x205/ef0f010bddd695d3b748c6212c841f55ee67619804847540ceed7972858496a9/main.jpg,,,Pyramid Property Management - CAMBERWELL,350,"9/10  Bosisto Street, Richmond, Vic 3121",1,1,1,https://i2.au.reastatic.net/agencylogo/JGPHAR/11/20150417144420.gif
https://www.realestate.com.au/property-apartment-vic-northcote-423597166,apartment,https://i1.au.reastatic.net/304x205/930ef66990a4f1b42962e39a8dca2327d40e8e33c92c1daa805b2dc8f177721c/main.jpg,,,Jellis Craig Inner North Property Management -     ,510,"108C/168 Victoria Road, Northcote, Vic 3070",2,2,1,https://i4.au.reastatic.net/agencylogo/XHSBRU/11/20160928130650.gif
https://www.realestate.com.au/property-apartment-vic-st+kilda-423597106,apartment,https://i3.au.reastatic.net/304x205/55370d7571f2c5fc81911f6a21a599c94f9efa38876a1fa1a5b6a3aad119f355/main.jpg,,,Woodards - ELSTERNWICK,650,"911/3-5 St Kilda Road, St Kilda, Vic 3182",2,2,1,https://i2.au.reastatic.net/agencylogo/YWBOCL/11/20180123103530.gif
https://www.realestate.com.au/property-apartment-vic-fitzroy+north-423597102,apartment,https://i1.au.reastatic.net/304x205/6e288288407247c020b23baf35b32a74d3903c61ba21229241cb43e90409b055/main.jpg,,,Besser & Co. Estate Agents - St Kilda East,500,"322/4 Bik Lane, Fitzroy North, Vic 3068",2,1,1,https://i4.au.reastatic.net/agencylogo/RLDYPL/11/20170227180747.gif
https://www.realestate.com.au/property-apartment-vic-southbank-423596942,apartment,https://i3.au.reastatic.net/304x205/0608701420070357aa63a09c613a78fb23c6f2249a1944c479a147155e3d4adf/main.jpg,,,Melcorp Real Estate - Melbourne,800,"3205/9 Power Street, Southbank, Vic 3006",2,2,,https://i2.au.reastatic.net/agencylogo/XIQTUU/11/20171129114331.gif
https://www.realestate.com.au/property-house-vic-south+melbourne-423595710,house,https://i1.au.reastatic.net/304x205/2ab87f42075aa45789d2601f14d38c8425d9bebc6aa3a56280e69de4a3b11609/main.jpg,,,Greg Hocking Holdsworth - Albert Park,955,"7 Law Street, South Melbourne, Vic 3205",2,2,,https://i4.au.reastatic.net/agencylogo/WIDMVL/11/20171201094109.gif
https://www.realestate.com.au/property-apartment-vic-carlton-423595314,apartment,https://i3.au.reastatic.net/304x205/30b956907049ca759fa2eff87ca1e89cf9e4881d6d84057445f901ae58dd67d2/main.jpg,,,Ray White - Brunswick,600,"201/475 Cardigan Street, Carlton, Vic 3053",2,2,1,https://i2.au.reastatic.net/agencylogo/YOOQIP/11/20170430193243.gif
