urlDetail,houseType,housePic,agentPic,agentPeople,agentCompany,price,location,bed,bathroom
https://www.domain.com.au/601-69-victoria-street-fitzroy-vic-3065-12140859,Apartment,https://rimh2.domainstatic.com.au/YsuwYbpgKORyfpNm7dnNiTnXhdw=/660x440/filters:format(jpeg):quality(80)/12140859_1_1_180506_111017-w1024-h684,null,Jasleen Kaurah,Dingle Partners,530,"601/69 Victoria Street,FITZROY,VIC,3065",2,1
https://www.domain.com.au/605-2-14-albert-road-south-melbourne-vic-3205-12150605,Apartment,https://rimh2.domainstatic.com.au/9pnVav40QHyhvd25IzCF2PLQEFY=/660x440/filters:format(jpeg):quality(80)/12150605_1_1_180430_043804-w1200-h900,null,Thomas Foster,Castran Gilbert Pty Ltd,520,"605/2-14 Albert Road,SOUTH MELBOURNE,VIC,3205",1,1
https://www.domain.com.au/661a-chapel-street-south-yarra-vic-3141-12178082,Apartment,https://rimh2.domainstatic.com.au/in8M6XOr0Tusei-Xvl3Wb9DJcEw=/660x440/filters:format(jpeg):quality(80)/12178082_1_1_180511_015338-w1600-h1067,null,Jacob Smycz,Melbourne Real Estate,520,"661A Chapel Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/605-33-blackwood-street-north-melbourne-vic-3051-12180244,Apartment,https://rimh2.domainstatic.com.au/immrHEoHvGeL_kWpyHF9PeTVXOs=/660x440/filters:format(jpeg):quality(80)/12180244_1_1_180512_031605-w800-h533,https://rimh2.domainstatic.com.au/hDzE5_gnfbQLuuE4yGgNFPyVQX4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20795/contact_1238613.jpeg?mod=180517-165231,Mike Drover,Melbourne Real Estate,5250,"605/33 Blackwood Street,NORTH MELBOURNE,VIC,3051",2,1
https://www.domain.com.au/86-hotham-street-east-melbourne-vic-3002-10715072,Apartment,https://rimh2.domainstatic.com.au/hB2WDwqOWWVJTBeUNRe8wTzYAhA=/660x440/filters:format(jpeg):quality(80)/10715072_1_pi_180222_054146-w800-h600,null,Leasing Richmond,Biggin \u0026 Scott Richmond,490,"86 Hotham Street,EAST MELBOURNE,VIC,3002",1,1
https://www.domain.com.au/304-106-queensberry-street-carlton-vic-3053-11400456,Apartment,https://rimh2.domainstatic.com.au/8tzSBOE-7QIGQKR309bmXbFTHSY=/660x440/filters:format(jpeg):quality(80)/11400456_1_pi_170524_032305-w3264-h2448,null,Rental Office,Paragon Real Estate Pty Ltd,470,"304/106 Queensberry Street,CARLTON,VIC,3053",1,1
https://www.domain.com.au/309-40-44-pakington-street-st-kilda-vic-3182-11626812,Apartment,https://rimh2.domainstatic.com.au/q_G9Y1YWh3cuZB4yxsizsyCW7_g=/660x440/filters:format(jpeg):quality(80)/11626812_1_0_170904_011120-w1200-h800,https://rimh2.domainstatic.com.au/Gm1m-9FBFwo53Sd88EhBosFxbEk=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/17035/contact_1307968.JPG?mod=180508-182735,Zoe Deftereos-Brennan,Pride Real Estate,490,"309/40-44 Pakington Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/2011-35-47-coventry-street-southbank-vic-3006-12044981,Apartment,https://rimh2.domainstatic.com.au/ChgY8YGOY753mzuP7w-6MhtT3bM=/660x440/filters:format(jpeg):quality(80)/12044981_1_1_180515_115617-w3000-h4000,null,Kayla Ferguson,Dingle Partners,500,"2011/35-47 Coventry Street,SOUTHBANK,VIC,3006",2,1
https://www.domain.com.au/1001-45-claremont-street-south-yarra-vic-3141-12054127,Apartment,https://rimh2.domainstatic.com.au/sFWdLQl3qBC6klAhrgG90mJ2cpE=/660x440/filters:format(jpeg):quality(80)/12054127_5_pi_180314_062233-w1600-h1200,https://rimh2.domainstatic.com.au/G5t3lFYcwKyipzqF2EdjnJPQjYw=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/88/contact_668844.jpeg?mod=180516-142132,Darren McMullin,Kay \u0026 Burton South Yarra,465,"1001/45 Claremont Street,SOUTH YARRA,VIC,3141",2,1
https://www.domain.com.au/1517-8-daly-street-south-yarra-vic-3141-12057811,Apartment,https://rimh2.domainstatic.com.au/KUAWs28zpsrx5IlQVNlxi6DJDaM=/660x440/filters:format(jpeg):quality(80)/12057811_1_pi_180425_115338-w600-h399,https://rimh2.domainstatic.com.au/UiDYultd_lMPj2itHUtp28VOnrk=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3714/contact_1364821.jpeg?mod=180516-132840,Steven Guan,RT Edgar Boroondara,430,"1517/8 Daly Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/102-33-coventry-street-southbank-vic-3006-12060128,Apartment,https://rimh2.domainstatic.com.au/fc3AFemEHbCQhWFXnkR5yrib7kk=/660x440/filters:format(jpeg):quality(80)/12060128_1_pi_180420_024504-w1500-h1125,null,Artem Chereshkov,McGrath St Kilda,445,"1C/657 Chapel Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/2-k3-high-street-prahran-vic-3181-12080257,Apartment,https://rimh2.domainstatic.com.au/ReV8PP7v7_XmvZzQWjtJjBT5cEg=/660x440/filters:format(jpeg):quality(80)/12080257_1_pi_180326_022455-w800-h600,https://rimh2.domainstatic.com.au/N-utjs05u8E6-vCqhb_ClKrbF_E=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/16456/contact_1149108.jpeg?mod=180516-182059,Marcel Dybner,Besser \u0026 Co. Estate Agents,500,"2/K3 High Street,PRAHRAN,VIC,3181",2,1
https://www.domain.com.au/4-220-barkly-street-st-kilda-vic-3182-12084172,Apartment,https://rimh2.domainstatic.com.au/mlUNIefpvOEfsklLjmAOiBdKj5w=/660x440/filters:format(jpeg):quality(80)/12084172_1_pi_180328_021129-w800-h600,null,Kristina Fraser-Smith,Dingle Partners,500,"4/220 Barkly Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/504-11-flockhart-street-abbotsford-vic-3067-12089825,Apartment,https://rimh2.domainstatic.com.au/nDMP6iLg9hY0NJyfty_83udiX6E=/660x440/filters:format(jpeg):quality(80)/12089825_1_pi_180403_124523-w1024-h681,https://rimh2.domainstatic.com.au/hIKUneS9dJdMjjgDTpwJYv73Vwg=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/29855/contact_1394997.jpeg?mod=180516-164103,Chris Snell,Chris Snell Real Estate,460,"504/11 Flockhart Street,ABBOTSFORD,VIC,3067",2,1
https://www.domain.com.au/32-1-st-kilda-road-st-kilda-vic-3182-12099176,Apartment,https://rimh2.domainstatic.com.au/N_jHbHxdsyLDmS9d_APQqDyBUnM=/660x440/filters:format(jpeg):quality(80)/12099176_1_1_180427_022012-w800-h534,null,Stephanie Hume,Dingle Partners,500,"32/1 St Kilda Road,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/72-draper-street-albert-park-vic-3206-12106683,House,https://rimh2.domainstatic.com.au/gYkPG4o7kZLv6SYASgs15FGCktA=/660x440/filters:format(jpeg):quality(80)/12106683_1_pi_180409_104303-w711-h533,https://rimh2.domainstatic.com.au/ZHq6-UqoURGlpFtsp9xd82rp8Os=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3702/contact_1460567.jpeg?mod=180517-123911,Stefan Joannides,hockingstuart Albert Park ,485,"72 Draper Street,ALBERT PARK,VIC,3206",2,1
https://www.domain.com.au/5-340-st-kilda-rd-st-kilda-vic-3182-12109162,Apartment,https://rimh2.domainstatic.com.au/gP2QYZWtU1oLQjJjfPkdQqjg4Ho=/660x440/filters:format(jpeg):quality(80)/12109162_1_pi_180410_062337-w6000-h4000,https://rimh2.domainstatic.com.au/ToKy5Pz5N9v4JoSkUAh3sTLSOvo=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/18585/contact_1140801.JPG?mod=180320-154927,Riaz Jeena,Jeena \u0026 Saacs Real Estate Pty Ltd,465,"5/340 St Kilda Rd,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/coventry-street-southbank-vic-3006-12118595,Apartment,https://rimh2.domainstatic.com.au/49r_k7UzUr_KVqNkkW7VZXZMbA0=/660x440/filters:format(jpeg):quality(80)/12118595_1_1_180509_033737-w800-h534,null,Elizabeth McQuillian,Dingle Partners,475,"Coventry Street,SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/104-26-wilson-street-south-yarra-vic-3141-12123144,Apartment,https://rimh2.domainstatic.com.au/piEHt-QbdEj07t3fPEzrXVnLEDk=/660x440/filters:format(jpeg):quality(80)/12123144_1_pi_180417_123148-w1500-h1000,null,Thomas Foster,Castran Gilbert Pty Ltd,500,"104/26 Wilson Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/809-4-acacia-place-abbotsford-vic-3067-12136872,Apartment,https://rimh2.domainstatic.com.au/cRM2NhEtfBFyJyiFRBXekXTTC9Q=/660x440/filters:format(jpeg):quality(80)/12136872_1_pi_180423_045513-w1280-h934,null,Gen Bignell,Dingle Partners,490,"809/4 Acacia Place,ABBOTSFORD,VIC,3067",2,1
https://www.domain.com.au/3-127-grey-street-st-kilda-vic-3182-12175666,Apartment,https://rimh2.domainstatic.com.au/0zNlY3XFvUuI3T7Tjvjm0WwYI1w=/660x440/filters:format(jpeg):quality(80)/12175666_1_pi_180510_033604-w1200-h900,null,Halfapercent Real Estate with Noble House,Halfapercent Real Estate in association with Noble House Property Agents,450,"3/127 Grey Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/661-chapel-street-south-yarra-vic-3141-12178033,Apartment,https://rimh2.domainstatic.com.au/fKXTdFVJ9i9gESuEpjc1eKTkWzo=/660x440/filters:format(jpeg):quality(80)/12178033_1_1_180511_014634-w1600-h1067,null,Jacob Smycz,Melbourne Real Estate,480,"661 Chapel Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/413-6-acacia-place-abbotsford-vic-3067-9952879,Apartment,https://rimh2.domainstatic.com.au/86ntoO9u2JEjsiYBXMYCvHyTC_c=/660x440/filters:format(jpeg):quality(80)/9952879_1_1_180510_023152-w1100-h734,https://rimh2.domainstatic.com.au/6LUhV3ERu-Bc0l30jWrTT-2sguQ=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20795/contact_1294408.jpeg?mod=180517-053101,David Cole,Melbourne Real Estate,400,"413/6 Acacia Place,ABBOTSFORD,VIC,3067",1,1
https://www.domain.com.au/502-570-swanston-street-carlton-vic-3053-10404737,Apartment,https://rimh2.domainstatic.com.au/ccXIxnnFZUzpihR9-NgLhjZq6lo=/660x440/filters:format(jpeg):quality(80)/10404737_1_1_180510_113109-w2000-h1500,null,Sujono Goi,Vantage Point Realty,410,"502/570 Swanston Street,CARLTON,VIC,3053",1,1
https://www.domain.com.au/3-4-newton-court-st-kilda-vic-3182-10490451,Apartment,https://rimh2.domainstatic.com.au/e7Z83-IIW3U2Eou86LPcGf-zj4g=/660x440/filters:format(jpeg):quality(80)/10490451_1_1_180517_023035-w1500-h1125,https://rimh2.domainstatic.com.au/vHDODJ6tha3Vp0E3VmJW4NjRUS4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3960/contact_1446560.jpeg?mod=180517-123229,Whiting \u0026 Co Rental Department,Whiting \u0026 Co,430,"3/4 Newton Court,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/2415-65-dudley-west-melbourne-vic-3003-11549752,NewApartm,https://rimh2.domainstatic.com.au/dY3S_QgGsKxHHax2hsvfxqbgu6c=/660x440/filters:format(jpeg):quality(80)/11549752_1_pi_170729_124138-w1138-h829,null,,Waterdale Property Agent Pty Ltd,420,"2415/65 Dudley,WEST MELBOURNE,VIC,3003",1,1
https://www.domain.com.au/306-45-victoria-parade-collingwood-vic-3066-11946743,Apartment,https://rimh2.domainstatic.com.au/NMvDutQ3H8D_z_sltwyCY1t3gbo=/660x440/filters:format(jpeg):quality(80)/11946743_1_pi_180125_053410-w2560-h1707,https://rimh2.domainstatic.com.au/XkLv7rvONunM9N3gZ45k4Zw6uI8=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/4394/contact_1330643.jpeg?mod=180517-134820,David Chung,Jellis Craig Inner North Property Management,3800,"306/45 Victoria Parade,COLLINGWOOD,VIC,3066",2,1
https://www.domain.com.au/703-58-clarke-street-southbank-vic-3006-12058066,Apartment,https://rimh2.domainstatic.com.au/wkX9JeN5FG7FuzlSCY0p5CmBIQs=/660x440/filters:format(jpeg):quality(80)/12058066_1_pi_180315_032631-w800-h600,null,Xu Ping Yan,KC'S REALTY,430,"703/58 Clarke Street,SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/8-370-church-street-richmond-vic-3121-12063130,Apartment,https://rimh2.domainstatic.com.au/JwPNucYtEAWSFhGiM5akbg9-5Ls=/660x440/filters:format(jpeg):quality(80)/12063130_1_1_180510_032012-w640-h480,null,Bo Natoli,Beller Residential,400,"8/370 Church Street,RICHMOND,VIC,3121",2,1
https://www.domain.com.au/5-42-burnett-street-st-kilda-vic-3182-12082291,Apartment,https://rimh2.domainstatic.com.au/732roHxqk1YLSagMvqNpYPsoaNo=/660x440/filters:format(jpeg):quality(80)/12082291_1_pi_180327_051504-w800-h600,https://rimh2.domainstatic.com.au/04YqnNd4oqIL4NDxYuRQgqzoyKI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3356/contact_1517196.jpeg?mod=180517-092022,Hannah McKinnon,Biggin Scott St Kilda / Elwood,420,"5/42 Burnett Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/6-53-chapel-street-st-kilda-vic-3182-12086492,Apartment,https://rimh2.domainstatic.com.au/htLjjRBGIMkGgKUuAdAlL6DUHe0=/660x440/filters:format(jpeg):quality(80)/12086492_1_1_180516_054903-w960-h1280,null,Samantha Barker,Synergy BSM,400,"6/53 Chapel Street,,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/401-64-wellington-street-st-kilda-vic-3182-12110283,Apartment,https://rimh2.domainstatic.com.au/5MLaCogKmDbob9Ot6tDDkvh0cA4=/660x440/filters:format(jpeg):quality(80)/12110283_1_pi_180410_105256-w2000-h1333,null,Rachel Van Kuyl,Biggin \u0026 Scott Prahran,400,"401/64 Wellington Street,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/9-25-charnwood-road-st-kilda-vic-3182-12115590,Apartment,https://rimh2.domainstatic.com.au/HAqGwkWcGCpxisGv2JMhg1q0nC0=/660x440/filters:format(jpeg):quality(80)/12115590_3_pi_180412_070027-w3543-h2362,null,Brooke Boshuizen,RT Edgar Caulfield,410,"9/25 Charnwood Road,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/222-8-daly-street-south-yarra-vic-3141-12118811,Apartment,https://rimh2.domainstatic.com.au/Bv-LZlve3bg95CCXGOAX8i7xLfw=/660x440/filters:format(jpeg):quality(80)/12118811_1_pi_180424_074115-w600-h399,https://rimh2.domainstatic.com.au/UiDYultd_lMPj2itHUtp28VOnrk=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3714/contact_1364821.jpeg?mod=180516-132840,Steven Guan,RT Edgar Boroondara,420,"222/8 Daly Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/17-2-the-vaucluse-richmond-vic-3121-12130154,Apartment,https://rimh2.domainstatic.com.au/biaActOx8tTiMTNza5fi8z_f7aI=/660x440/filters:format(jpeg):quality(80)/12130154_1_pi_180419_035006-w800-h533,null,Christina Kamamis,Dingle Partners,390,"17/2 The Vaucluse,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/902-1-acacia-place-abbotsford-vic-3067-12135287,Apartment,https://rimh2.domainstatic.com.au/oemfU60hgVu1IVD3pVJ3dnDa9us=/660x440/filters:format(jpeg):quality(80)/12135287_1_pi_180422_112209-w1200-h648,null,Christina Kamamis,Dingle Partners,400,"902/1 Acacia Place,ABBOTSFORD,VIC,3067",1,1
https://www.domain.com.au/10-608-610-malvern-road-toorak-vic-3142-12138746,Apartment,https://rimh2.domainstatic.com.au/_VVPEyEoTUJKEooDp2oR9GmgTbQ=/660x440/filters:format(jpeg):quality(80)/12138746_1_pi_180423_115812-w1200-h900,null,Thomas Foster,Castran Gilbert Pty Ltd,400,"10/608-610 Malvern Road,TOORAK,VIC,3142",1,1
https://www.domain.com.au/18-5a-powell-street-south-yarra-vic-3141-12145841,Apartment,https://rimh2.domainstatic.com.au/yN5sqTdCjVtrpLi5dg94HssB5So=/660x440/filters:format(jpeg):quality(80)/12145841_1_1_180511_015102-w4134-h2756,null,Thomas Foster,Castran Gilbert Pty Ltd,380,"18/5a Powell Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/704-77-river-street-south-yarra-vic-3141-12151045,Apartment,https://rimh2.domainstatic.com.au/o0E8TKDh340xqsVwuQYwd4KV9PU=/660x440/filters:format(jpeg):quality(80)/12151045_1_1_180430_053917-w2000-h1333,null,Thomas Foster,Castran Gilbert Pty Ltd,400,"704/77 River Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/29-350-beaconsfield-parade-st-kilda-west-vic-3182-12175234,Apartment,https://rimh2.domainstatic.com.au/z5KGrCUWMjzGnE4bD3aA3ruh0bA=/660x440/filters:format(jpeg):quality(80)/12175234_3_pi_180510_020750-w800-h534,null,Halfapercent Real Estate with Noble House,Halfapercent Real Estate in association with Noble House Property Agents,400,"29/350 Beaconsfield Parade,ST KILDA WEST,VIC,3182",1,1
https://www.domain.com.au/10-33-blackwood-street-north-melbourne-vic-3051-12179629,Apartment,https://rimh2.domainstatic.com.au/Zs7HlkDKYX3olACxhKFgcr6W30g=/660x440/filters:format(jpeg):quality(80)/12179629_1_1_180511_070057-w800-h533,null,Jacob Smycz,Melbourne Real Estate,400,"10/33 Blackwood Street,NORTH MELBOURNE,VIC,3051",1,1
https://www.domain.com.au/rear-793-rathdowne-street-carlton-vic-3053-8793871,Apartment,https://rimh2.domainstatic.com.au/p6GAuuGndySok1x9nLt6UIvJKLY=/660x440/filters:format(jpeg):quality(80)/8793871_1_1_180511_063308-w711-h533,https://rimh2.domainstatic.com.au/cDH8ZUIxi2ERRK_uxAVf5SLyr_E=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3721/contact_1404755.jpeg?mod=180517-141521,Jason Tan,hockingstuart South Yarra,360,"Rear/793 Rathdowne Street,CARLTON,VIC,3053",1,1
https://www.domain.com.au/5-13-15-lambert-street-richmond-vic-3121-11058499,Apartment,https://rimh2.domainstatic.com.au/8w1ct3jT4807S4iHUtH4Nn_o76g=/660x440/filters:format(jpeg):quality(80)/w800-h600-11058499_1_pi_161219_025823,https://rimh2.domainstatic.com.au/IeS4K5u2qq3diP8nvwRIGIie2WE=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3355/contact_1361668.jpeg?mod=180517-113440,Brittany Draper,Biggin \u0026 Scott Richmond,300,"5/13-15 Lambert Street,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/3-38-charnwood-road-st-kilda-vic-3182-12051968,Apartment,https://rimh2.domainstatic.com.au/TX-C5SrLEtew4DqqtcKX-F1snP4=/660x440/filters:format(jpeg):quality(80)/12051968_1_pi_180313_103552-w5184-h3456,null,Memphis Middleton,Buxton Oakleigh,260,"3/38 Charnwood Road,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/702-58-clarke-street-southbank-vic-3006-12053844,Apartment,https://rimh2.domainstatic.com.au/V7YASUhU6Rfd1bghj_pYgTiDaaY=/660x440/filters:format(jpeg):quality(80)/12053844_1_pi_180314_052305-w1600-h1200,null,Jason Grgic,Accord,340,"702/58 Clarke Street,SOUTHBANK,VIC,3006",1,1
https://www.domain.com.au/14-37-hope-street-south-yarra-vic-3141-12064729,Apartment,https://rimh2.domainstatic.com.au/9BQN2ctaEKoLZqAMxR95SrT68MI=/660x440/filters:format(jpeg):quality(80)/12064729_1_pi_180319_094111-w1625-h1080,https://rimh2.domainstatic.com.au/7GObRuH0Rg2Xcx_DSLfCs-05X4M=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/7920/contact_1382308.jpeg?mod=180516-181921,Ginni Sidhu,Williams Batters,250,"14/37 Hope Street,SOUTH YARRA,VIC,3141",1,1
https://www.domain.com.au/g06-279-wellington-parade-south-east-melbourne-vic-3002-12084873,Apartment,https://rimh2.domainstatic.com.au/MMmcJ3rA6GpSEIdWoTj_fXU_Tf4=/660x440/filters:format(jpeg):quality(80)/12084873_1_pi_180328_044052-w352-h264,null,Edward Barilo,Dingle Partners,380,"G06/279 Wellington Parade South,EAST MELBOURNE,VIC,3002",1,1
https://www.domain.com.au/4-17-mitchell-street-st-kilda-vic-3182-12106887,Apartment,https://rimh2.domainstatic.com.au/COIu6fCKv4KtfOK3lVWkA1zcGnU=/660x440/filters:format(jpeg):quality(80)/12106887_3_pi_180409_025712-w1600-h1200,null,Artem Chereshkov,McGrath St Kilda,350,"4/17 Mitchell Street,ST KILDA,VIC,3182",1,1
https://www.domain.com.au/521-528-swanston-street-carlton-vic-3053-12111039,Apartment,https://rimh2.domainstatic.com.au/jz84tTRiiOei1QGtMpEWU189n88=/660x440/filters:format(jpeg):quality(80)/12111039_1_pi_180411_020531-w1535-h1024,null,Brad Roberts,Dingle Partners,340,"521/528 Swanston Street,CARLTON,VIC,3053",1,1
https://www.domain.com.au/2-2-edinburgh-street-richmond-vic-3121-12118238,Apartment,https://rimh2.domainstatic.com.au/xe5vGb2Wm_T_CGmYjWC1rz6rKnA=/660x440/filters:format(jpeg):quality(80)/12118238_1_pi_180413_061235-w798-h596,null,Alex Noutsos, Jellis Craig \u0026 Company Pty Ltd,340,"2/2 Edinburgh Street,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/14-129-grey-street-east-melbourne-vic-3002-12124434,Apartment,https://rimh2.domainstatic.com.au/vSfDKhKP8vpZI-lzF1L7ec-UgPc=/660x440/filters:format(jpeg):quality(80)/12124434_1_pi_180417_044814-w640-h480,null,Edward Barilo,Dingle Partners,360,"14/129 Grey Street,EAST MELBOURNE,VIC,3002",1,1
https://www.domain.com.au/13-182-coppin-street-richmond-vic-3121-12129804,Apartment,https://rimh2.domainstatic.com.au/nq8bd80GVaJnwS0EHU7k79xM19s=/660x440/filters:format(jpeg):quality(80)/12129804_1_1_180515_032331-w640-h480,null,Glika Karanikas,MPC Moss Property Consultants,350,"13/182 Coppin Street,RICHMOND,VIC,3121",1,1
https://www.domain.com.au/8-14-marriott-street-st-kilda-vic-3182-12135514,Apartment,https://rimh2.domainstatic.com.au/psctqRASAqkFCZZOu3pXvZYsmP4=/660x440/filters:format(jpeg):quality(80)/12135514_1_1_180516_021204-w800-h533,null,Sera Hicks,Dixon Kestles,3700,"8/14 Marriott Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/7-14-marriott-street-st-kilda-vic-3182-12145619,Apartment,https://rimh2.domainstatic.com.au/N5Rkpt0WM2RfYKsuX7JnsVAIFes=/660x440/filters:format(jpeg):quality(80)/12145619_1_1_180516_021208-w800-h533,null,Sera Hicks,Dixon Kestles,3700,"7/14 Marriott Street,ST KILDA,VIC,3182",2,1
https://www.domain.com.au/3701-65-dudley-street-west-melbourne-vic-3003-12188823,Apartment,https://rimh2.domainstatic.com.au/T9zW3xMHSVE8iKA5AFE66CC8Wm0=/660x440/filters:format(jpeg):quality(80)/12188823_1_1_180517_041350-w1600-h1067,https://rimh2.domainstatic.com.au/sRm8-yzuUir4d-4VaAuQJTtBa38=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/24954/contact_1480962.jpeg?mod=180517-191538,Robbin Shi,Ausin Group - Melbourne,1750,"3701/65 Dudley Street,WEST MELBOURNE,VIC,3003",3,3
https://www.domain.com.au/1-moore-street-south-yarra-vic-3141-12189036,House,https://rimh2.domainstatic.com.au/srHDbEV16rTRJjFHsqWNKmv6MTg=/660x440/filters:format(jpeg):quality(80)/12189036_1_1_180516_054819-w4747-h3168,https://rimh2.domainstatic.com.au/cDH8ZUIxi2ERRK_uxAVf5SLyr_E=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/3721/contact_1404755.jpeg?mod=180517-141521,Jason Tan,hockingstuart South Yarra,1300,"1 Moore Street,SOUTH YARRA,VIC,3141",3,2
https://www.domain.com.au/269-adderley-street-west-melbourne-vic-3003-12190236,House,https://rimh2.domainstatic.com.au/ivl3LQW_przmeHv9XDBqgVxMtpE=/660x440/filters:format(jpeg):quality(80)/12190236_1_1_180517_061133-w800-h533,https://rimh2.domainstatic.com.au/gkmqWxfQGzUImpkpi8xd4WiEIN4=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/26546/contact_1291284.jpeg?mod=180309-095645,Lina D'Ambrosio,City Residential Real Estate,1200,"269 Adderley Street,WEST MELBOURNE,VIC,3003",3,2
https://www.domain.com.au/178-nelson-road-south-melbourne-vic-3205-12191424,House,https://rimh2.domainstatic.com.au/DE148hsS2WKB6FgK-szIHYRsPoU=/660x440/filters:format(jpeg):quality(80)/12191424_1_1_180517_040920-w1200-h900,null,Bridgid Nolan,Hayden Melbourne,1275,"178 Nelson Road,SOUTH MELBOURNE,VIC,3205",3,2
https://www.domain.com.au/160-rathdowne-street-carlton-vic-3053-12182495,House,https://rimh2.domainstatic.com.au/5e2u0A3t-YJCtNiOZaXaR_tgs1o=/660x440/filters:format(jpeg):quality(80)/12182495_1_1_180514_054503-w800-h600,null,Nicholas Ciavarella,Nelson Alexander | Carlton,7700,"160 Rathdowne Street,CARLTON,VIC,3053",4,1
https://www.domain.com.au/201-richardson-street-carlton-north-vic-3054-12183224,House,https://rimh2.domainstatic.com.au/0Q3DL1mRnrqp4rkMLuwyUmY4Mq0=/660x440/filters:format(jpeg):quality(80)/12183224_1_1_180514_075231-w5184-h3456,null,Carina Napoli,Nelson Alexander | Carlton,9200,"201 Richardson Street,CARLTON NORTH,VIC,3054",3,2
https://www.domain.com.au/32-gurner-street-st-kilda-vic-3182-12184952,House,https://rimh2.domainstatic.com.au/L_v66JHRjQeXMxGZ938AORRBFSQ=/660x440/filters:format(jpeg):quality(80)/12184952_1_1_180517_032602-w800-h600,https://rimh2.domainstatic.com.au/73M47rHkSA7-iYT6vF5SIVxRMGg=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/20536/contact_1084530.JPG?mod=180517-132608,Sabina Aldouby,Luxe Property,1000,"32 Gurner Street,ST KILDA,VIC,3182",4,2
https://www.domain.com.au/37-arnold-street-carlton-north-vic-3054-12185169,House,https://rimh2.domainstatic.com.au/lOkHpK1ED-On43IE-gQfiU_IyCU=/660x440/filters:format(jpeg):quality(80)/12185169_1_1_180515_040455-w1024-h683,null,Lauren Kalenberg,Nelson Alexander | Carlton,6800,"37 Arnold Street,CARLTON NORTH,VIC,3054",2,1
https://www.domain.com.au/6-74-80-ireland-street-west-melbourne-vic-3003-12185375,Apartment,https://rimh2.domainstatic.com.au/mYc9LrQlzjjBIzf4UGl94e_ZfwM=/660x440/filters:format(jpeg):quality(80)/12185375_1_1_180515_043620-w1600-h1066,https://rimh2.domainstatic.com.au/PzIVMwF0o8oBwwvXtsws8_cXvoI=/55x55/filters:format(jpeg):quality(80)/https://images.domain.com.au/img/24974/contact_1383511.jpeg?mod=180517-121736,Stephanie Brewer Maiga,LITTLE Real Estate Victoria,7500,"6/74-80 Ireland Street,WEST MELBOURNE,VIC,3003",3,2
